Source_Dataset,Original_Degree,Original_CGPA,ML_Degree_Code,ML_Spec_Code,ML_CGPA_Norm,ML_YoG,ML_Cert_Count
Academic Performance (V2),EEE,2.06,2,4,0.41,2010,0
Academic Performance (V2),EEE,1.74,2,4,0.35,2010,0
Academic Performance (V2),EEE,2.47,2,4,0.49,2011,0
Academic Performance (V2),EEE,4.10,2,4,0.82,2010,0
Academic Performance (V2),EEE,4.13,2,4,0.83,2010,0
Academic Performance (V2),EEE,4.41,2,4,0.88,2010,0
Academic Performance (V2),EEE,3.31,2,4,0.66,2010,0
Academic Performance (V2),EEE,4.40,2,4,0.88,2010,0
Academic Performance (V2),EEE,4.03,2,4,0.81,2010,0
Academic Performance (V2),EEE,3.45,2,4,0.69,2010,0
Academic Performance (V2),EEE,4.09,2,4,0.82,2010,0
Academic Performance (V2),EEE,4.35,2,4,0.87,2010,0
Academic Performance (V2),EEE,2.70,2,4,0.54,2010,0
Academic Performance (V2),EEE,4.25,2,4,0.85,2010,0
Academic Performance (V2),EEE,4.71,2,4,0.94,2012,0
Academic Performance (V2),EEE,4.56,2,4,0.91,2010,0
Academic Performance (V2),EEE,3.93,2,4,0.79,2010,0
Academic Performance (V2),EEE,4.71,2,4,0.94,2010,0
Academic Performance (V2),EEE,4.34,2,4,0.87,2010,0
Academic Performance (V2),EEE,4.61,2,4,0.92,2010,0
Academic Performance (V2),EEE,4.85,2,4,0.97,2010,0
Academic Performance (V2),EEE,3.32,2,4,0.66,2010,0
Academic Performance (V2),EEE,4.36,2,4,0.87,2010,0
Academic Performance (V2),EEE,4.70,2,4,0.94,2010,0
Academic Performance (V2),EEE,4.87,2,4,0.97,2010,0
Academic Performance (V2),EEE,4.08,2,4,0.82,2010,0
Academic Performance (V2),EEE,4.02,2,4,0.8,2010,0
Academic Performance (V2),EEE,3.79,2,4,0.76,2010,0
Academic Performance (V2),EEE,4.45,2,4,0.89,2010,0
Academic Performance (V2),EEE,3.50,2,4,0.7,2010,0
Academic Performance (V2),EEE,4.27,2,4,0.85,2010,0
Academic Performance (V2),EEE,4.56,2,4,0.91,2010,0
Academic Performance (V2),EEE,4.02,2,4,0.8,2010,0
Academic Performance (V2),EEE,4.52,2,4,0.9,2010,0
Academic Performance (V2),EEE,2.28,2,4,0.46,2011,0
Academic Performance (V2),EEE,2.65,2,4,0.53,2010,0
Academic Performance (V2),EEE,4.41,2,4,0.88,2010,0
Academic Performance (V2),EEE,4.04,2,4,0.81,2010,0
Academic Performance (V2),EEE,4.34,2,4,0.87,2010,0
Academic Performance (V2),EEE,3.88,2,4,0.78,2010,0
Academic Performance (V2),EEE,2.83,2,4,0.57,2010,0
Academic Performance (V2),EEE,4.77,2,4,0.95,2010,0
Academic Performance (V2),EEE,4.30,2,4,0.86,2010,0
Academic Performance (V2),EEE,4.73,2,4,0.95,2010,0
Academic Performance (V2),EEE,3.32,2,4,0.66,2010,0
Academic Performance (V2),EEE,3.41,2,4,0.68,2010,0
Academic Performance (V2),EEE,4.53,2,4,0.91,2010,0
Academic Performance (V2),EEE,2.93,2,4,0.59,2010,0
Academic Performance (V2),EEE,3.93,2,4,0.79,2010,0
Academic Performance (V2),EEE,2.49,2,4,0.5,2010,0
Academic Performance (V2),EEE,2.62,2,4,0.52,2010,0
Academic Performance (V2),EEE,2.53,2,4,0.51,2011,0
Academic Performance (V2),EEE,3.70,2,4,0.74,2010,0
Academic Performance (V2),EEE,3.84,2,4,0.77,2010,0
Academic Performance (V2),EEE,3.24,2,4,0.65,2010,0
Academic Performance (V2),EEE,2.81,2,4,0.56,2010,0
Academic Performance (V2),EEE,3.63,2,4,0.73,2010,0
Academic Performance (V2),EEE,4.53,2,4,0.91,2010,0
Academic Performance (V2),EEE,3.93,2,4,0.79,2010,0
Academic Performance (V2),EEE,3.56,2,4,0.71,2010,0
Academic Performance (V2),EEE,2.82,2,4,0.56,2010,0
Academic Performance (V2),EEE,3.70,2,4,0.74,2010,0
Academic Performance (V2),EEE,2.52,2,4,0.5,2012,0
Academic Performance (V2),EEE,2.86,2,4,0.57,2011,0
Academic Performance (V2),EEE,3.81,2,4,0.76,2010,0
Academic Performance (V2),EEE,4.22,2,4,0.84,2010,0
Academic Performance (V2),EEE,3.83,2,4,0.77,2010,0
Academic Performance (V2),EEE,2.75,2,4,0.55,2010,0
Academic Performance (V2),EEE,3.85,2,4,0.77,2010,0
Academic Performance (V2),EEE,4.07,2,4,0.81,2010,0
Academic Performance (V2),EEE,4.33,2,4,0.87,2010,0
Academic Performance (V2),EEE,3.83,2,4,0.77,2010,0
Academic Performance (V2),EEE,4.01,2,4,0.8,2010,0
Academic Performance (V2),EEE,3.18,2,4,0.64,2010,0
Academic Performance (V2),EEE,3.93,2,4,0.79,2010,0
Academic Performance (V2),EEE,3.65,2,4,0.73,2010,0
Academic Performance (V2),EEE,3.18,2,4,0.64,2010,0
Academic Performance (V2),EEE,4.54,2,4,0.91,2010,0
Academic Performance (V2),EEE,4.46,2,4,0.89,2010,0
Academic Performance (V2),EEE,2.39,2,4,0.48,2012,0
Academic Performance (V2),EEE,2.68,2,4,0.54,2011,0
Academic Performance (V2),EEE,3.27,2,4,0.65,2010,0
Academic Performance (V2),EEE,4.01,2,4,0.8,2010,0
Academic Performance (V2),EEE,4.32,2,4,0.86,2010,0
Academic Performance (V2),EEE,4.60,2,4,0.92,2010,0
Academic Performance (V2),EEE,3.75,2,4,0.75,2010,0
Academic Performance (V2),EEE,2.90,2,4,0.58,2011,0
Academic Performance (V2),EEE,2.15,2,4,0.43,2011,0
Academic Performance (V2),EEE,4.30,2,4,0.86,2010,0
Academic Performance (V2),EEE,4.47,2,4,0.89,2010,0
Academic Performance (V2),EEE,3.86,2,4,0.77,2010,0
Academic Performance (V2),EEE,3.55,2,4,0.71,2010,0
Academic Performance (V2),EEE,2.60,2,4,0.52,2011,0
Academic Performance (V2),EEE,3.59,2,4,0.72,2010,0
Academic Performance (V2),EEE,4.82,2,4,0.96,2010,0
Academic Performance (V2),EEE,3.96,2,4,0.79,2010,0
Academic Performance (V2),EEE,4.09,2,4,0.82,2010,0
Academic Performance (V2),EEE,4.31,2,4,0.86,2010,0
Academic Performance (V2),EEE,3.18,2,4,0.64,2011,0
Academic Performance (V2),EEE,4.65,2,4,0.93,2010,0
Academic Performance (V2),EEE,3.03,2,4,0.61,2010,0
Academic Performance (V2),EEE,1.83,2,4,0.37,2013,0
Academic Performance (V2),EEE,2.95,2,4,0.59,2010,0
Academic Performance (V2),EEE,1.93,2,4,0.39,2012,0
Academic Performance (V2),EEE,3.14,2,4,0.63,2010,0
Academic Performance (V2),EEE,3.57,2,4,0.71,2010,0
Academic Performance (V2),EEE,4.39,2,4,0.88,2010,0
Academic Performance (V2),EEE,3.61,2,4,0.72,2010,0
Academic Performance (V2),EEE,2.66,2,4,0.53,2010,0
Academic Performance (V2),EEE,3.22,2,4,0.64,2010,0
Academic Performance (V2),EEE,3.09,2,4,0.62,2010,0
Academic Performance (V2),EEE,2.94,2,4,0.59,2010,0
Academic Performance (V2),EEE,3.63,2,4,0.73,2010,0
Academic Performance (V2),EEE,3.44,2,4,0.69,2010,0
Academic Performance (V2),EEE,2.90,2,4,0.58,2011,0
Academic Performance (V2),EEE,4.40,2,4,0.88,2010,0
Academic Performance (V2),EEE,3.96,2,4,0.79,2010,0
Academic Performance (V2),EEE,2.81,2,4,0.56,2010,0
Academic Performance (V2),EEE,3.60,2,4,0.72,2010,0
Academic Performance (V2),EEE,4.83,2,4,0.97,2010,0
Academic Performance (V2),EEE,4.37,2,4,0.87,2010,0
Academic Performance (V2),EEE,4.29,2,4,0.86,2010,0
Academic Performance (V2),EEE,4.53,2,4,0.91,2010,0
Academic Performance (V2),EEE,3.08,2,4,0.62,2010,0
Academic Performance (V2),EEE,3.53,2,4,0.71,2012,0
Academic Performance (V2),EEE,4.41,2,4,0.88,2011,0
Academic Performance (V2),EEE,3.96,2,4,0.79,2011,0
Academic Performance (V2),EEE,3.83,2,4,0.77,2011,0
Academic Performance (V2),EEE,4.71,2,4,0.94,2011,0
Academic Performance (V2),EEE,3.68,2,4,0.74,2011,0
Academic Performance (V2),EEE,4.35,2,4,0.87,2011,0
Academic Performance (V2),EEE,3.01,2,4,0.6,2011,0
Academic Performance (V2),EEE,2.60,2,4,0.52,2012,0
Academic Performance (V2),EEE,4.85,2,4,0.97,2011,0
Academic Performance (V2),EEE,3.51,2,4,0.7,2011,0
Academic Performance (V2),EEE,3.76,2,4,0.75,2011,0
Academic Performance (V2),EEE,2.92,2,4,0.58,2011,0
Academic Performance (V2),EEE,2.83,2,4,0.57,2011,0
Academic Performance (V2),EEE,3.85,2,4,0.77,2011,0
Academic Performance (V2),EEE,2.25,2,4,0.45,2012,0
Academic Performance (V2),EEE,4.15,2,4,0.83,2011,0
Academic Performance (V2),EEE,3.81,2,4,0.76,2011,0
Academic Performance (V2),EEE,2.68,2,4,0.54,2011,0
Academic Performance (V2),EEE,2.92,2,4,0.58,2012,0
Academic Performance (V2),EEE,3.48,2,4,0.7,2011,0
Academic Performance (V2),EEE,3.17,2,4,0.63,2011,0
Academic Performance (V2),EEE,4.25,2,4,0.85,2011,0
Academic Performance (V2),EEE,3.56,2,4,0.71,2011,0
Academic Performance (V2),EEE,3.43,2,4,0.69,2012,0
Academic Performance (V2),EEE,3.82,2,4,0.76,2011,0
Academic Performance (V2),EEE,2.59,2,4,0.52,2011,0
Academic Performance (V2),EEE,2.69,2,4,0.54,2011,0
Academic Performance (V2),EEE,3.50,2,4,0.7,2011,0
Academic Performance (V2),EEE,4.72,2,4,0.94,2011,0
Academic Performance (V2),EEE,4.47,2,4,0.89,2011,0
Academic Performance (V2),EEE,2.47,2,4,0.49,2012,0
Academic Performance (V2),EEE,3.40,2,4,0.68,2011,0
Academic Performance (V2),EEE,3.49,2,4,0.7,2011,0
Academic Performance (V2),EEE,2.89,2,4,0.58,2011,0
Academic Performance (V2),EEE,3.28,2,4,0.66,2011,0
Academic Performance (V2),EEE,2.67,2,4,0.53,2011,0
Academic Performance (V2),EEE,4.64,2,4,0.93,2011,0
Academic Performance (V2),EEE,3.97,2,4,0.79,2011,0
Academic Performance (V2),EEE,3.64,2,4,0.73,2011,0
Academic Performance (V2),EEE,3.27,2,4,0.65,2011,0
Academic Performance (V2),EEE,3.46,2,4,0.69,2011,0
Academic Performance (V2),EEE,3.77,2,4,0.75,2012,0
Academic Performance (V2),EEE,2.22,2,4,0.44,2014,0
Academic Performance (V2),EEE,2.93,2,4,0.59,2012,0
Academic Performance (V2),EEE,4.27,2,4,0.85,2012,0
Academic Performance (V2),EEE,4.40,2,4,0.88,2012,0
Academic Performance (V2),EEE,4.39,2,4,0.88,2012,0
Academic Performance (V2),EEE,4.62,2,4,0.92,2012,0
Academic Performance (V2),EEE,4.30,2,4,0.86,2012,0
Academic Performance (V2),EEE,2.45,2,4,0.49,2013,0
Academic Performance (V2),EEE,4.31,2,4,0.86,2012,0
Academic Performance (V2),EEE,3.62,2,4,0.72,2012,0
Academic Performance (V2),EEE,3.79,2,4,0.76,2012,0
Academic Performance (V2),EEE,3.95,2,4,0.79,2012,0
Academic Performance (V2),EEE,3.29,2,4,0.66,2012,0
Academic Performance (V2),EEE,4.38,2,4,0.88,2012,0
Academic Performance (V2),EEE,3.46,2,4,0.69,2012,0
Academic Performance (V2),EEE,2.26,2,4,0.45,2013,0
Academic Performance (V2),EEE,3.80,2,4,0.76,2012,0
Academic Performance (V2),EEE,3.76,2,4,0.75,2012,0
Academic Performance (V2),EEE,3.96,2,4,0.79,2012,0
Academic Performance (V2),EEE,3.41,2,4,0.68,2012,0
Academic Performance (V2),EEE,3.76,2,4,0.75,2012,0
Academic Performance (V2),EEE,4.53,2,4,0.91,2012,0
Academic Performance (V2),EEE,3.20,2,4,0.64,2012,0
Academic Performance (V2),EEE,3.90,2,4,0.78,2012,0
Academic Performance (V2),EEE,2.66,2,4,0.53,2012,0
Academic Performance (V2),EEE,3.28,2,4,0.66,2012,0
Academic Performance (V2),EEE,2.07,2,4,0.41,2014,0
Academic Performance (V2),EEE,4.26,2,4,0.85,2012,0
Academic Performance (V2),EEE,3.44,2,4,0.69,2012,0
Academic Performance (V2),EEE,3.71,2,4,0.74,2012,0
Academic Performance (V2),EEE,2.74,2,4,0.55,2013,0
Academic Performance (V2),EEE,2.96,2,4,0.59,2012,0
Academic Performance (V2),EEE,2.65,2,4,0.53,2013,0
Academic Performance (V2),EEE,3.31,2,4,0.66,2012,0
Academic Performance (V2),EEE,3.16,2,4,0.63,2012,0
Academic Performance (V2),EEE,4.25,2,4,0.85,2012,0
Academic Performance (V2),EEE,4.50,2,4,0.9,2012,0
Academic Performance (V2),EEE,3.73,2,4,0.75,2012,0
Academic Performance (V2),EEE,2.74,2,4,0.55,2012,0
Academic Performance (V2),EEE,3.81,2,4,0.76,2012,0
Academic Performance (V2),EEE,3.65,2,4,0.73,2012,0
Academic Performance (V2),EEE,2.67,2,4,0.53,2012,0
Academic Performance (V2),EEE,4.16,2,4,0.83,2012,0
Academic Performance (V2),EEE,2.50,2,4,0.5,2012,0
Academic Performance (V2),EEE,3.36,2,4,0.67,2012,0
Academic Performance (V2),EEE,3.87,2,4,0.77,2012,0
Academic Performance (V2),EEE,4.77,2,4,0.95,2012,0
Academic Performance (V2),EEE,3.21,2,4,0.64,2012,0
Academic Performance (V2),EEE,3.12,2,4,0.62,2012,0
Academic Performance (V2),EEE,4.27,2,4,0.85,2012,0
Academic Performance (V2),EEE,3.27,2,4,0.65,2012,0
Academic Performance (V2),EEE,3.80,2,4,0.76,2012,0
Academic Performance (V2),EEE,4.11,2,4,0.82,2012,0
Academic Performance (V2),EEE,3.35,2,4,0.67,2012,0
Academic Performance (V2),EEE,3.74,2,4,0.75,2012,0
Academic Performance (V2),EEE,3.61,2,4,0.72,2012,0
Academic Performance (V2),EEE,3.96,2,4,0.79,2012,0
Academic Performance (V2),EEE,3.55,2,4,0.71,2012,0
Academic Performance (V2),EEE,3.84,2,4,0.77,2012,0
Academic Performance (V2),EEE,3.83,2,4,0.77,2012,0
Academic Performance (V2),EEE,4.23,2,4,0.85,2012,0
Academic Performance (V2),EEE,4.07,2,4,0.81,2012,0
Academic Performance (V2),EEE,3.32,2,4,0.66,2012,0
Academic Performance (V2),EEE,4.34,2,4,0.87,2012,0
Academic Performance (V2),EEE,3.60,2,4,0.72,2012,0
Academic Performance (V2),EEE,3.90,2,4,0.78,2012,0
Academic Performance (V2),EEE,3.44,2,4,0.69,2013,0
Academic Performance (V2),EEE,3.57,2,4,0.71,2012,0
Academic Performance (V2),EEE,4.18,2,4,0.84,2012,0
Academic Performance (V2),EEE,3.76,2,4,0.75,2012,0
Academic Performance (V2),EEE,3.64,2,4,0.73,2012,0
Academic Performance (V2),EEE,3.14,2,4,0.63,2012,0
Academic Performance (V2),EEE,4.79,2,4,0.96,2012,0
Academic Performance (V2),EEE,4.61,2,4,0.92,2012,0
Academic Performance (V2),EEE,3.41,2,4,0.68,2012,0
Academic Performance (V2),EEE,4.21,2,4,0.84,2012,0
Academic Performance (V2),EEE,3.94,2,4,0.79,2012,0
Academic Performance (V2),EEE,2.98,2,4,0.6,2012,0
Academic Performance (V2),EEE,3.51,2,4,0.7,2012,0
Academic Performance (V2),EEE,4.06,2,4,0.81,2012,0
Academic Performance (V2),EEE,3.53,2,4,0.71,2012,0
Academic Performance (V2),EEE,4.19,2,4,0.84,2012,0
Academic Performance (V2),EEE,2.77,2,4,0.55,2012,0
Academic Performance (V2),EEE,2.79,2,4,0.56,2012,0
Academic Performance (V2),EEE,3.31,2,4,0.66,2012,0
Academic Performance (V2),EEE,4.06,2,4,0.81,2012,0
Academic Performance (V2),EEE,4.57,2,4,0.91,2012,0
Academic Performance (V2),EEE,4.39,2,4,0.88,2012,0
Academic Performance (V2),EEE,3.09,2,4,0.62,2012,0
Academic Performance (V2),EEE,4.06,2,4,0.81,2013,0
Academic Performance (V2),EEE,4.17,2,4,0.83,2013,0
Academic Performance (V2),EEE,3.28,2,4,0.66,2013,0
Academic Performance (V2),EEE,4.25,2,4,0.85,2013,0
Academic Performance (V2),EEE,2.48,2,4,0.5,2014,0
Academic Performance (V2),EEE,3.56,2,4,0.71,2013,0
Academic Performance (V2),EEE,3.75,2,4,0.75,2013,0
Academic Performance (V2),EEE,2.65,2,4,0.53,2013,0
Academic Performance (V2),EEE,3.18,2,4,0.64,2013,0
Academic Performance (V2),EEE,3.37,2,4,0.67,2013,0
Academic Performance (V2),EEE,3.57,2,4,0.71,2013,0
Academic Performance (V2),EEE,4.59,2,4,0.92,2013,0
Academic Performance (V2),EEE,4.70,2,4,0.94,2013,0
Academic Performance (V2),EEE,4.20,2,4,0.84,2013,0
Academic Performance (V2),EEE,2.43,2,4,0.49,2014,0
Academic Performance (V2),EEE,4.25,2,4,0.85,2013,0
Academic Performance (V2),EEE,2.42,2,4,0.48,2013,0
Academic Performance (V2),EEE,2.95,2,4,0.59,2014,0
Academic Performance (V2),EEE,4.54,2,4,0.91,2013,0
Academic Performance (V2),EEE,4.65,2,4,0.93,2013,0
Academic Performance (V2),EEE,3.89,2,4,0.78,2013,0
Academic Performance (V2),EEE,2.59,2,4,0.52,2013,0
Academic Performance (V2),EEE,4.11,2,4,0.82,2013,0
Academic Performance (V2),EEE,3.39,2,4,0.68,2013,0
Academic Performance (V2),EEE,3.66,2,4,0.73,2013,0
Academic Performance (V2),EEE,3.50,2,4,0.7,2013,0
Academic Performance (V2),EEE,4.06,2,4,0.81,2013,0
Academic Performance (V2),EEE,2.44,2,4,0.49,2013,0
Academic Performance (V2),EEE,3.04,2,4,0.61,2014,0
Academic Performance (V2),EEE,2.64,2,4,0.53,2013,0
Academic Performance (V2),EEE,3.73,2,4,0.75,2013,0
Academic Performance (V2),EEE,4.81,2,4,0.96,2013,0
Academic Performance (V2),EEE,3.06,2,4,0.61,2013,0
Academic Performance (V2),EEE,3.32,2,4,0.66,2013,0
Academic Performance (V2),EEE,3.70,2,4,0.74,2013,0
Academic Performance (V2),EEE,4.65,2,4,0.93,2013,0
Academic Performance (V2),EEE,4.63,2,4,0.93,2013,0
Academic Performance (V2),EEE,4.58,2,4,0.92,2013,0
Academic Performance (V2),EEE,3.77,2,4,0.75,2013,0
Academic Performance (V2),EEE,3.80,2,4,0.76,2013,0
Academic Performance (V2),EEE,3.73,2,4,0.75,2013,0
Academic Performance (V2),EEE,4.25,2,4,0.85,2013,0
Academic Performance (V2),EEE,3.76,2,4,0.75,2013,0
Academic Performance (V2),EEE,4.73,2,4,0.95,2013,0
Academic Performance (V2),EEE,4.67,2,4,0.93,2013,0
Academic Performance (V2),EEE,4.10,2,4,0.82,2013,0
Academic Performance (V2),EEE,4.72,2,4,0.94,2013,0
Academic Performance (V2),EEE,4.33,2,4,0.87,2013,0
Academic Performance (V2),EEE,3.41,2,4,0.68,2013,0
Academic Performance (V2),EEE,3.41,2,4,0.68,2013,0
Academic Performance (V2),EEE,4.71,2,4,0.94,2013,0
Academic Performance (V2),EEE,3.13,2,4,0.63,2013,0
Academic Performance (V2),EEE,4.34,2,4,0.87,2014,0
Academic Performance (V2),EEE,3.51,2,4,0.7,2013,0
Academic Performance (V2),EEE,4.17,2,4,0.83,2013,0
Academic Performance (V2),EEE,4.00,2,4,0.8,2013,0
Academic Performance (V2),EEE,3.69,2,4,0.74,2013,0
Academic Performance (V2),EEE,4.15,2,4,0.83,2013,0
Academic Performance (V2),EEE,3.92,2,4,0.78,2013,0
Academic Performance (V2),EEE,3.29,2,4,0.66,2014,0
Academic Performance (V2),EEE,3.23,2,4,0.65,2013,0
Academic Performance (V2),EEE,3.56,2,4,0.71,2013,0
Academic Performance (V2),EEE,4.33,2,4,0.87,2013,0
Academic Performance (V2),EEE,2.77,2,4,0.55,2013,0
Academic Performance (V2),EEE,4.14,2,4,0.83,2013,0
Academic Performance (V2),EEE,3.56,2,4,0.71,2013,0
Academic Performance (V2),EEE,2.70,2,4,0.54,2013,0
Academic Performance (V2),EEE,2.95,2,4,0.59,2013,0
Academic Performance (V2),EEE,4.01,2,4,0.8,2013,0
Academic Performance (V2),EEE,2.83,2,4,0.57,2013,0
Academic Performance (V2),EEE,4.08,2,4,0.82,2013,0
Academic Performance (V2),EEE,3.02,2,4,0.6,2013,0
Academic Performance (V2),EEE,2.71,2,4,0.54,2013,0
Academic Performance (V2),EEE,2.51,2,4,0.5,2013,0
Academic Performance (V2),EEE,3.82,2,4,0.76,2013,0
Academic Performance (V2),EEE,2.58,2,4,0.52,2013,0
Academic Performance (V2),EEE,2.65,2,4,0.53,2013,0
Academic Performance (V2),EEE,3.29,2,4,0.66,2013,0
Academic Performance (V2),EEE,2.74,2,4,0.55,2013,0
Academic Performance (V2),EEE,3.46,2,4,0.69,2013,0
Academic Performance (V2),EEE,3.64,2,4,0.73,2013,0
Academic Performance (V2),EEE,2.73,2,4,0.55,2013,0
Academic Performance (V2),EEE,3.87,2,4,0.77,2013,0
Academic Performance (V2),EEE,3.83,2,4,0.77,2013,0
Academic Performance (V2),EEE,3.22,2,4,0.64,2014,0
Academic Performance (V2),EEE,3.68,2,4,0.74,2014,0
Academic Performance (V2),EEE,3.09,2,4,0.62,2014,0
Academic Performance (V2),EEE,3.81,2,4,0.76,2014,0
Academic Performance (V2),EEE,2.96,2,4,0.59,2014,0
Academic Performance (V2),EEE,3.00,2,4,0.6,2014,0
Academic Performance (V2),EEE,4.65,2,4,0.93,2014,0
Academic Performance (V2),EEE,4.37,2,4,0.87,2014,0
Academic Performance (V2),EEE,3.65,2,4,0.73,2014,0
Academic Performance (V2),EEE,4.17,2,4,0.83,2014,0
Academic Performance (V2),EEE,4.08,2,4,0.82,2014,0
Academic Performance (V2),EEE,3.77,2,4,0.75,2014,0
Academic Performance (V2),EEE,3.61,2,4,0.72,2014,0
Academic Performance (V2),EEE,3.79,2,4,0.76,2014,0
Academic Performance (V2),EEE,3.87,2,4,0.77,2014,0
Academic Performance (V2),EEE,3.16,2,4,0.63,2014,0
Academic Performance (V2),EEE,3.40,2,4,0.68,2014,0
Academic Performance (V2),EEE,3.58,2,4,0.72,2014,0
Academic Performance (V2),EEE,3.02,2,4,0.6,2014,0
Academic Performance (V2),EEE,3.51,2,4,0.7,2014,0
Academic Performance (V2),EEE,3.97,2,4,0.79,2014,0
Academic Performance (V2),EEE,3.75,2,4,0.75,2014,0
Academic Performance (V2),EEE,4.55,2,4,0.91,2014,0
Academic Performance (V2),EEE,3.34,2,4,0.67,2014,0
Academic Performance (V2),EEE,3.69,2,4,0.74,2014,0
Academic Performance (V2),EEE,3.23,2,4,0.65,2014,0
Academic Performance (V2),EEE,4.06,2,4,0.81,2014,0
Academic Performance (V2),EEE,3.68,2,4,0.74,2014,0
Academic Performance (V2),EEE,3.35,2,4,0.67,2014,0
Academic Performance (V2),EEE,3.71,2,4,0.74,2014,0
Academic Performance (V2),EEE,3.23,2,4,0.65,2014,0
Academic Performance (V2),EEE,4.10,2,4,0.82,2014,0
Academic Performance (V2),EEE,4.55,2,4,0.91,2014,0
Academic Performance (V2),EEE,3.28,2,4,0.66,2014,0
Academic Performance (V2),EEE,3.86,2,4,0.77,2014,0
Academic Performance (V2),EEE,3.54,2,4,0.71,2014,0
Academic Performance (V2),EEE,3.88,2,4,0.78,2014,0
Academic Performance (V2),EEE,3.26,2,4,0.65,2014,0
Academic Performance (V2),EEE,3.91,2,4,0.78,2014,0
Academic Performance (V2),EEE,3.22,2,4,0.64,2014,0
Academic Performance (V2),EEE,3.64,2,4,0.73,2014,0
Academic Performance (V2),EEE,4.03,2,4,0.81,2014,0
Academic Performance (V2),EEE,4.14,2,4,0.83,2014,0
Academic Performance (V2),EEE,4.35,2,4,0.87,2014,0
Academic Performance (V2),EEE,3.82,2,4,0.76,2014,0
Academic Performance (V2),EEE,3.19,2,4,0.64,2014,0
Academic Performance (V2),EEE,3.79,2,4,0.76,2014,0
Academic Performance (V2),EEE,3.56,2,4,0.71,2014,0
Academic Performance (V2),EEE,4.53,2,4,0.91,2014,0
Academic Performance (V2),EEE,4.21,2,4,0.84,2014,0
Academic Performance (V2),EEE,3.28,2,4,0.66,2014,0
Academic Performance (V2),EEE,4.10,2,4,0.82,2014,0
Academic Performance (V2),EEE,3.32,2,4,0.66,2014,0
Academic Performance (V2),EEE,3.87,2,4,0.77,2014,0
Academic Performance (V2),EEE,3.44,2,4,0.69,2014,0
Academic Performance (V2),EEE,3.28,2,4,0.66,2014,0
Academic Performance (V2),EEE,4.21,2,4,0.84,2014,0
Academic Performance (V2),EEE,3.25,2,4,0.65,2014,0
Academic Performance (V2),EEE,3.71,2,4,0.74,2014,0
Academic Performance (V2),EEE,3.99,2,4,0.8,2014,0
Academic Performance (V2),EEE,3.19,2,4,0.64,2014,0
Academic Performance (V2),EEE,3.97,2,4,0.79,2014,0
Academic Performance (V2),EEE,3.77,2,4,0.75,2014,0
Academic Performance (V2),EEE,4.39,2,4,0.88,2014,0
Academic Performance (V2),EEE,3.26,2,4,0.65,2014,0
Academic Performance (V2),EEE,4.12,2,4,0.82,2014,0
Academic Performance (V2),EEE,4.33,2,4,0.87,2014,0
Academic Performance (V2),EEE,4.34,2,4,0.87,2014,0
Academic Performance (V2),EEE,4.35,2,4,0.87,2014,0
Academic Performance (V2),EEE,3.73,2,4,0.75,2014,0
Academic Performance (V2),EEE,3.78,2,4,0.76,2014,0
Academic Performance (V2),ICE,2.33,1,2,0.47,2010,0
Academic Performance (V2),ICE,1.80,1,2,0.36,2013,0
Academic Performance (V2),ICE,1.97,1,2,0.39,2010,0
Academic Performance (V2),ICE,2.17,1,2,0.43,2011,0
Academic Performance (V2),ICE,3.76,1,2,0.75,2010,0
Academic Performance (V2),ICE,3.80,1,2,0.76,2010,0
Academic Performance (V2),ICE,3.53,1,2,0.71,2010,0
Academic Performance (V2),ICE,2.96,1,2,0.59,2010,0
Academic Performance (V2),ICE,1.85,1,2,0.37,2014,0
Academic Performance (V2),ICE,3.60,1,2,0.72,2010,0
Academic Performance (V2),ICE,2.66,1,2,0.53,2010,0
Academic Performance (V2),ICE,3.29,1,2,0.66,2010,0
Academic Performance (V2),ICE,3.21,1,2,0.64,2010,0
Academic Performance (V2),ICE,4.44,1,2,0.89,2010,0
Academic Performance (V2),ICE,2.75,1,2,0.55,2010,0
Academic Performance (V2),ICE,3.64,1,2,0.73,2010,0
Academic Performance (V2),ICE,2.31,1,2,0.46,2010,0
Academic Performance (V2),ICE,3.82,1,2,0.76,2010,0
Academic Performance (V2),ICE,2.86,1,2,0.57,2010,0
Academic Performance (V2),ICE,2.56,1,2,0.51,2010,0
Academic Performance (V2),ICE,3.48,1,2,0.7,2010,0
Academic Performance (V2),ICE,3.40,1,2,0.68,2010,0
Academic Performance (V2),ICE,4.53,1,2,0.91,2010,0
Academic Performance (V2),ICE,4.56,1,2,0.91,2010,0
Academic Performance (V2),ICE,4.55,1,2,0.91,2010,0
Academic Performance (V2),ICE,4.22,1,2,0.84,2010,0
Academic Performance (V2),ICE,4.75,1,2,0.95,2010,0
Academic Performance (V2),ICE,3.55,1,2,0.71,2010,0
Academic Performance (V2),ICE,3.73,1,2,0.75,2010,0
Academic Performance (V2),ICE,2.44,1,2,0.49,2010,0
Academic Performance (V2),ICE,3.27,1,2,0.65,2010,0
Academic Performance (V2),ICE,3.38,1,2,0.68,2010,0
Academic Performance (V2),ICE,2.21,1,2,0.44,2011,0
Academic Performance (V2),ICE,2.63,1,2,0.53,2010,0
Academic Performance (V2),ICE,4.40,1,2,0.88,2010,0
Academic Performance (V2),ICE,2.58,1,2,0.52,2010,0
Academic Performance (V2),ICE,3.45,1,2,0.69,2010,0
Academic Performance (V2),ICE,4.53,1,2,0.91,2010,0
